geom_x_y;geom;C_NAT_B;L_NAT_B;C_SRC;L_SRC;M2;NB_PL;M2_PL_TOT;B_RDC;C_PLAN_H_I;Y;L_PLAN_H_I;X;D_CRE;L_B_U;D_MAJ;N_AR;L_PLAN_H;H_ET_MAX;N_QU;OBJECTID;Identifiant s?quentiel;Arrondissement contenant le bati;Parcelle contenant le bati;Quartier contenant le bati;AREA;SHAPE.AREA;SHAPE.LEN;dist
48.8275717491,2.38444900074;"{""type"": ""Polygon"", ""coordinates"": [[[2.384782968891893, 48.82780816235392], [2.384891964425352, 48.827708427801724], [2.384894721249127, 48.8277059057535], [2.384889393768994, 48.82770336820658], [2.384887948508663, 48.82770463788056], [2.38457016906715, 48.82755334756557], [2.3845716667591272, 48.827552021504644], [2.384562952932372, 48.82754787103102], [2.384530155210721, 48.827532248342436], [2.384525472540164, 48.82753001718541], [2.3845126856021253, 48.82752392558743], [2.384506304318764, 48.82752088614625], [2.384495045310945, 48.82751552280666], [2.384490396493715, 48.82751330891048], [2.38447966711214, 48.82750819832058], [2.384472872701151, 48.827504961587564], [2.384459896135067, 48.827498779969964], [2.384455244607229, 48.8274965651591], [2.384422326404447, 48.827480884259984], [2.384413707426916, 48.827476778332546], [2.384380749961067, 48.82746107923203], [2.384376185146007, 48.827458904436696], [2.384345535850388, 48.8274443045483], [2.384341172862691, 48.82744222612394], [2.384272917384115, 48.82740971319195], [2.384263760668778, 48.82740535176127], [2.384230945525621, 48.82738971990431], [2.384226616407837, 48.82738765783876], [2.384195990223859, 48.8273730688221], [2.384191879192763, 48.8273711104066], [2.384161189361091, 48.827356491373735], [2.384156537869262, 48.827354275651615], [2.384123641511803, 48.82733860557238], [2.384118012041759, 48.827335924333916], [2.384006246334049, 48.82743821075594], [2.384011687521417, 48.82744080289112], [2.384044765440499, 48.827456557576305], [2.384049078296857, 48.827458612369625], [2.384079811531379, 48.82747324964076], [2.384084198890629, 48.82747533989195], [2.384114754689446, 48.82748989349774], [2.3841193018954803, 48.827492059218635], [2.384152224089871, 48.827507741121394], [2.384161356434451, 48.827512090742815], [2.384194331499211, 48.827527796289466], [2.384198789313575, 48.82752991927647], [2.38422947113855, 48.827544533758775], [2.384233859871906, 48.82754662401134], [2.384264423873618, 48.827561182116646], [2.384268701545519, 48.82756321873315], [2.384301596747337, 48.827578886963764], [2.384310623458348, 48.82758318656413], [2.384343514620379, 48.827598852963256], [2.384348106550041, 48.82760103959093], [2.384356488505315, 48.82760503188095], [2.3843787410512, 48.827615631305676], [2.384383387169934, 48.82761784339328], [2.3844047701093842, 48.82762802822311], [2.384414052848854, 48.827632449649066], [2.384418387410861, 48.8276345144334], [2.384451498085272, 48.82765028446005], [2.384459927463976, 48.82765429947094], [2.384492916244591, 48.8276700121979], [2.384497429620997, 48.82767216154114], [2.38452820914221, 48.82768682231481], [2.384532866095999, 48.82768904074778], [2.384563343579427, 48.82770355695765], [2.384567714727955, 48.827705639012684], [2.384600638564825, 48.82772131989669], [2.384609613852328, 48.82772559492605], [2.384640849934489, 48.82774047206946], [2.384645483869733, 48.827742679587004], [2.3846745323612, 48.82775651478552], [2.38467915275267, 48.827758715936426], [2.384708145724072, 48.82777252475907], [2.3847127403872213, 48.82777471318506], [2.384741691374475, 48.82778850289645], [2.384746038157575, 48.82779057312763], [2.384777652239684, 48.8278056302542], [2.384781396237968, 48.82780741408114], [2.384782968891893, 48.82780816235392]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;980.933923;6.0;5885.6035383;1.0;3.0;125233.165919;Bâti de 4 à 8 étages;603518.5767935;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+5;5.0;50.0;536090;750169266;750000013;750031416;750000050;;0.0;0.0;
48.8279293142,2.38431609305;"{""type"": ""Polygon"", ""coordinates"": [[[2.3843969807179732, 48.82797979974993], [2.384417576744092, 48.82796065921967], [2.384235922517688, 48.82787885797647], [2.384215145990781, 48.82789851558552], [2.3843969807179732, 48.82797979974993]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;42.5564537;4.0;170.2258148;0.0;3.0;125272.8900755;Bâti de 4 à 8 étages;603508.838663;2010-07-21T04:00:00+02:00;2a5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;529867;750177698;750000013;750033361;750000050;;0.0;0.0;
48.8279852769,2.3839377999;"{""type"": ""Polygon"", ""coordinates"": [[[2.383918111832674, 48.828007732578925], [2.383961321237744, 48.82796533485512], [2.383956745150472, 48.82796330478561], [2.383913883984746, 48.82800585809426], [2.383918111832674, 48.828007732578925]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;2.2124089;2.0;4.4248177;1.0;2.0;125279.1141518;Bâti de 1 à 3 étages;603481.0501395;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+1;1.0;50.0;529872;750178091;750000013;750033361;750000050;;0.0;0.0;
48.8276157763,2.38436151443;"{""type"": ""Polygon"", ""coordinates"": [[[2.384366274668431, 48.82762645852223], [2.3843787410512, 48.827615631305676], [2.384356488505315, 48.82760503188095], [2.384344465292466, 48.827616050244785], [2.384366274668431, 48.82762645852223]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;3.014754;2.0;6.0295079;0.0;3.0;125238.0213925;Bâti de 4 à 8 étages;603512.2132494;2010-07-21T04:00:00+02:00;4a5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;536102;750169278;750000013;750031416;750000050;;0.0;0.0;
48.8274465127,2.38473405289;"{""type"": ""Polygon"", ""coordinates"": [[[2.384767561203148, 48.82746939236175], [2.3847772780421073, 48.827460345204365], [2.384700376947829, 48.82742364913334], [2.3846906191480333, 48.82743247302988], [2.384767561203148, 48.82746939236175]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;8.5377357;2.0;17.0754713;0.0;2.0;125219.220959;Bâti de 1 à 3 étages;603539.5664891;2010-07-21T04:00:00+02:00;2a3;2010-07-21T04:00:00+02:00;13;;3.0;50.0;536120;750169691;750000013;750031416;750000050;;0.0;0.0;
48.8267741822,2.38293197562;"{""type"": ""Polygon"", ""coordinates"": [[[2.382934544211888, 48.82678614520411], [2.382955015330078, 48.82676824179695], [2.38295323934804, 48.8267681049226], [2.3829375980269383, 48.826766935976956], [2.382921947916635, 48.82676581914752], [2.382921195270158, 48.82676576669778], [2.382911069510599, 48.82677539619296], [2.382934544211888, 48.82678614520411]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;4.0503281;10.0;40.5032813;1.0;4.0;125144.570271;Bâti de 9 à 12 étages;603407.099789;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+9;9.0;50.0;536222;750171381;750000013;750031409;750000050;;0.0;0.0;
48.8268234214,2.38291148505;"{""type"": ""Polygon"", ""coordinates"": [[[2.382887136107441, 48.826852077295094], [2.3828908200115873, 48.82684856986583], [2.382894289665835, 48.826850158973286], [2.382927308402034, 48.82681872090933], [2.3829527622865703, 48.82679448644946], [2.382948051624978, 48.826792329732], [2.382903541224776, 48.82681875566138], [2.382883964431776, 48.82683037796067], [2.382887136107441, 48.826852077295094]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;8.9491707;6.0;53.6950242;0.0;3.0;125149.3109072;Bâti de 4 à 8 étages;603406.297696;2010-07-21T04:00:00+02:00;2a7;2010-07-21T04:00:00+02:00;13;;7.0;50.0;536303;750172655;750000013;750031409;750000050;;0.0;0.0;
48.8274882292,2.38409350563;"{""type"": ""Polygon"", ""coordinates"": [[[2.384103115427916, 48.827501270866435], [2.384114754689446, 48.82748989349774], [2.384084198890629, 48.82747533989195], [2.384071957194108, 48.82748628605421], [2.384103115427916, 48.827501270866435]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;4.2517253;1.0;4.2517253;0.0;3.0;125223.8375105;Bâti de 4 à 8 étages;603492.5516368;2010-07-21T04:00:00+02:00;encorbt_au_5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;536019;750174772;750000013;750031416;750000050;;0.0;0.0;
48.8272079659,2.38462660095;"{""type"": ""Polygon"", ""coordinates"": [[[2.384636957772319, 48.82721946131931], [2.384651898748117, 48.827205889329974], [2.384647892285012, 48.827203957549685], [2.384633068217078, 48.82720081621282], [2.384628994773446, 48.82720455912392], [2.384606788261898, 48.82719930224728], [2.384598101296117, 48.827207882522174], [2.384624809155782, 48.82721330466357], [2.384636957772319, 48.82721946131931]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;4.3370821;9.0;39.0337387;0.0;4.0;125192.845639;Bâti de 9 à 12 étages;603531.7045505;2010-07-21T04:00:00+02:00;1a9;2010-07-21T04:00:00+02:00;13;;9.0;50.0;536052;750175193;750000013;750031416;750000050;;0.0;0.0;
48.8274312543,2.38468081396;"{""type"": ""Polygon"", ""coordinates"": [[[2.3846856046224643, 48.8274370079436], [2.3846906191480333, 48.82743247302988], [2.384676042093934, 48.827425478263045], [2.384671033497087, 48.82743008785456], [2.3846856046224643, 48.8274370079436]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;0.8287081;2.0;1.6574162000000001;1.0;2.0;125217.519614;Bâti de 1 à 3 étages;603535.6513819;2010-07-21T04:00:00+02:00;R_et_encorbt_au_2;2010-07-21T04:00:00+02:00;13;;2.0;50.0;536065;750175596;750000013;750031416;750000050;;0.0;0.0;
48.8284065447,2.38356167555;"{""type"": ""Polygon"", ""coordinates"": [[[2.383549292385752, 48.828469440795494], [2.38364502890231, 48.82837504879153], [2.383573481355076, 48.82834382261302], [2.383478597008037, 48.82843802559098], [2.383549292385752, 48.828469440795494]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;79.1257305;4.0;316.5029222;0.0;3.0;125325.8893286;Bâti de 4 à 8 étages;603453.4310095;2010-07-21T04:00:00+02:00;2a5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;529863;750177694;750000013;750033361;750000050;;0.0;0.0;
48.8264855265,2.38534249068;"{""type"": ""Polygon"", ""coordinates"": [[[2.385491575743618, 48.82660133738177], [2.385569027588909, 48.8265125364911], [2.385193405815913, 48.826369715730394], [2.385115953543015, 48.82645851638908], [2.385491575743618, 48.82660133738177]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;362.6483055;0.0;0.0;0.0;1.0;125112.386456;Bâti à rez-de-chaussée;603584.3030314;2010-07-21T04:00:00+02:00;Auvent_n1;2010-07-21T04:00:00+02:00;13;;0.0;50.0;535170;750181426;750000013;750031544;750000050;;0.0;0.0;
48.8274933671,2.38222035793;"{""type"": ""Polygon"", ""coordinates"": [[[2.382531951724662, 48.82802735537046], [2.38263236015402, 48.827927789888726], [2.382362867784657, 48.82780883255177], [2.382075710455427, 48.82768207570079], [2.381813974367699, 48.827566539701216], [2.381859404586527, 48.827521688115155], [2.382155867152994, 48.827229003132196], [2.382200822656329, 48.82718461932504], [2.382460844346099, 48.82729875254288], [2.382749461588344, 48.82742543690882], [2.382882167483829, 48.8274836851667], [2.382982249009329, 48.82738489382287], [2.382285859369545, 48.827080124340085], [2.382280166169525, 48.827085706116506], [2.382062501902879, 48.82711317176841], [2.382058124944137, 48.82711113275974], [2.3816582866463323, 48.82750579169568], [2.381702403587981, 48.82765655935016], [2.381698170300775, 48.8276606655804], [2.382531951724662, 48.82802735537046]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;2627.5360303;5.0;13137.6801515;1.0;3.0;125265.3465641;Bâti de 4 à 8 étages;603362.3426315;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+4;4.0;50.0;535168;750181424;750000013;750033360;750000050;;0.0;0.0;
48.8276085433,2.38434626512;"{""type"": ""Polygon"", ""coordinates"": [[[2.384344465292466, 48.827616050244785], [2.384356488505315, 48.82760503188095], [2.384348106550041, 48.82760103959093], [2.384336027883727, 48.82761202439174], [2.384344465292466, 48.827616050244785]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;1.1498283;1.0;1.1498283;0.0;3.0;125237.2220725;Bâti de 4 à 8 étages;603511.079702;2010-07-21T04:00:00+02:00;encorbt_au_5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;536103;750169279;750000013;750031416;750000050;;0.0;0.0;
48.8274013105,2.38511156746;"{""type"": ""Polygon"", ""coordinates"": [[[2.385153934520368, 48.827432726210674], [2.385155522876268, 48.82743133405501], [2.385138270410085, 48.82742353594168], [2.385121852562682, 48.82741542463874], [2.385137033901434, 48.827400869914726], [2.385099358071726, 48.82738260153129], [2.385082220047104, 48.82739859417835], [2.385153934520368, 48.827432726210674]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;7.976503;8.0;63.8120239;0.0;4.0;125214.5158578;Bâti de 9 à 12 étages;603567.8186295;2010-07-21T04:00:00+02:00;2a9;2010-07-21T04:00:00+02:00;13;;9.0;50.0;536138;750170099;750000013;750031416;750000050;;0.0;0.0;
48.827474933,2.38513611999;"{""type"": ""Polygon"", ""coordinates"": [[[2.385114270227686, 48.82749677699011], [2.385160753936447, 48.82745463578791], [2.385157753204874, 48.82745323982523], [2.385111357913541, 48.82749539137398], [2.385114270227686, 48.82749677699011]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;1.5447248999999998;9.0;13.9025245;1.0;4.0;125222.4056622;Bâti de 9 à 12 étages;603569.076052;2010-07-21T04:00:00+02:00;Ra1_et_3a9;2010-07-21T04:00:00+02:00;13;;9.0;50.0;536144;750170105;750000013;750031416;750000050;;0.0;0.0;
48.8274999895,2.38507785129;"{""type"": ""Polygon"", ""coordinates"": [[[2.385077653322637, 48.82752038069459], [2.385106894616643, 48.82749326839289], [2.385078318681242, 48.82747967675739], [2.385048676681234, 48.82750646141945], [2.385077653322637, 48.82752038069459]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;9.6376775;3.0;28.9130326;1.0;2.0;125225.2072241;Bâti de 1 à 3 étages;603564.7960885;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+2;2.0;50.0;536146;750170107;750000013;750031416;750000050;;0.0;0.0;
48.8275441322,2.38506009847;"{""type"": ""Polygon"", ""coordinates"": [[[2.385037872116996, 48.8275660368961], [2.385084569352983, 48.82752370345861], [2.385081991754463, 48.82752246526106], [2.385035387981625, 48.82756484324741], [2.385037872116996, 48.8275660368961]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;1.338375;9.0;12.0453754;1.0;4.0;125230.1027468;Bâti de 9 à 12 étages;603563.4855045;2010-07-21T04:00:00+02:00;Ra1_et_3a9;2010-07-21T04:00:00+02:00;13;;9.0;50.0;536151;750170112;750000013;750031416;750000050;;0.0;0.0;
48.8272734355,2.38482533351;"{""type"": ""Polygon"", ""coordinates"": [[[2.384827301163695, 48.82727722962405], [2.3848314162145012, 48.82727342306512], [2.384823342166308, 48.827269658133304], [2.384819249502677, 48.82727341444234], [2.384827301163695, 48.82727722962405]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;0.3758862;2.0;0.7517724;0.0;2.0;125199.978957;Bâti de 1 à 3 étages;603546.2786234;2010-07-21T04:00:00+02:00;1a2;2010-07-21T04:00:00+02:00;13;;2.0;50.0;536156;750170117;750000013;750031416;750000050;;0.0;0.0;
48.826772987,2.3829762468;"{""type"": ""Polygon"", ""coordinates"": [[[2.382971033162084, 48.82677868611167], [2.382979919153169, 48.82677022479531], [2.382977788098112, 48.82677005011444], [2.382971033162084, 48.82677868611167]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;0.0799501;5.0;0.3997503;0.0;3.0;125144.242331;Bâti de 4 à 8 étages;603410.5502533;2010-07-21T04:00:00+02:00;3a7;2010-07-21T04:00:00+02:00;13;;7.0;50.0;536221;750171380;750000013;750031409;750000050;;0.0;0.0;
48.8266527364,2.38288499995;"{""type"": ""Polygon"", ""coordinates"": [[[2.382984804718459, 48.826682446070635], [2.382857190362492, 48.826624143206494], [2.382822380715083, 48.82665728801637], [2.382933518136674, 48.826670286350655], [2.382984804718459, 48.826682446070635]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;22.756578;7.0;159.2960462;0.0;4.0;125130.929934;Bâti de 9 à 12 étages;603403.0340527;2010-07-21T04:00:00+02:00;3a9;2010-07-21T04:00:00+02:00;13;;9.0;50.0;536226;750171385;750000013;750031406;750000050;;0.0;0.0;
48.8265550792,2.3833169286;"{""type"": ""Polygon"", ""coordinates"": [[[2.383662751908928, 48.82669354615184], [2.383739841828442, 48.826620198487944], [2.383086434065315, 48.82639387965393], [2.383133580269852, 48.8263489896326], [2.383642982537308, 48.826537127934444], [2.383615322389187, 48.82656977649469], [2.383745819405394, 48.826614510181464], [2.383777212966556, 48.82658464100435], [2.383165634142395, 48.82635876836359], [2.383131693453617, 48.82634762994155], [2.382879831854726, 48.82658743883455], [2.382847854759972, 48.82661788486262], [2.382774605318275, 48.826584419815056], [2.382709631664428, 48.826646267973516], [2.38271903260676, 48.82665057322827], [2.382716464624358, 48.82665301795833], [2.382798665929599, 48.826654514277266], [2.382822380715083, 48.82665728801637], [2.382857190362492, 48.826624143206494], [2.382984804718459, 48.826682446070635], [2.383000808615801, 48.82668623945104], [2.383025496400361, 48.82666273580811], [2.382875862207319, 48.82659437409717], [2.383010296257277, 48.82646637382514], [2.3832179493656582, 48.82653829844503], [2.38323499859472, 48.82652338843798], [2.383544389293664, 48.82664646191223], [2.383662751908928, 48.82669354615184]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;650.6491246;8.0;5205.1929969;0.0;4.0;125116.194526;Bâti de 9 à 12 étages;603435.04547;2010-07-21T04:00:00+02:00;2a9;2010-07-21T04:00:00+02:00;13;;9.0;50.0;536236;750171395;750000013;750031406;750000050;;0.0;0.0;
48.8272384649,2.38321294686;"{""type"": ""Polygon"", ""coordinates"": [[[2.383234905875429, 48.82725431410362], [2.383243035028508, 48.82724661783097], [2.383188696114628, 48.82722171907243], [2.383185011882298, 48.8272314708479], [2.383234905875429, 48.82725431410362]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;4.863142;3.0;14.5894259;0.0;3.0;125195.964643;Bâti de 4 à 8 étages;603427.8121318;2010-07-21T04:00:00+02:00;6a8;2010-07-21T04:00:00+02:00;13;;8.0;50.0;536290;750172242;750000013;750031411;750000050;;0.0;0.0;
48.8268751282,2.38356810819;"{""type"": ""Polygon"", ""coordinates"": [[[2.383637277091971, 48.82690081910762], [2.383637945254208, 48.82690018309762], [2.383498915471622, 48.826849428991984], [2.383498247318974, 48.826850064101905], [2.383637277091971, 48.82690081910762]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;0.9984835999999999;3.0;2.9954507;1.0;2.0;125155.626994;Bâti de 1 à 3 étages;603453.997504;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+2;2.0;50.0;536293;750172245;750000013;750031412;750000050;;0.0;0.0;
48.8267800179,2.382823206;"{""type"": ""Polygon"", ""coordinates"": [[[2.382853280900827, 48.826816319822484], [2.382877621347121, 48.82679317147053], [2.382887579104583, 48.82679773590572], [2.382911069510599, 48.82677539619296], [2.382908435762182, 48.826774190934316], [2.382917547695962, 48.82676551493904], [2.382906289006641, 48.826764755333556], [2.38289062264825, 48.82676374544149], [2.38287494885206, 48.82676278857192], [2.382859266256037, 48.82676188471788], [2.3828435775841053, 48.826761033893376], [2.382827882825774, 48.82676023699781], [2.382812181991437, 48.82675949313171], [2.382796476443235, 48.826758802302244], [2.382780764808389, 48.82675816540159], [2.382765047097496, 48.82675758153053], [2.382749327396665, 48.82675705071011], [2.382745928750635, 48.82675694323112], [2.382718228153403, 48.82678328677166], [2.382722647504804, 48.82678531158563], [2.382730451654201, 48.826778259416436], [2.382844799851887, 48.826812433936986], [2.382853280900827, 48.826816319822484]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;53.0468769;10.0;530.4687687;1.0;4.0;125145.7516295;Bâti de 9 à 12 étages;603399.7316837;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+9;9.0;50.0;536298;750172250;750000013;750031409;750000050;;0.0;0.0;
48.8266378631,2.38338846633;"{""type"": ""Polygon"", ""coordinates"": [[[2.383628941822758, 48.82672571512827], [2.383631282431362, 48.82672348865397], [2.3835137223140013, 48.826680070765995], [2.383197331400254, 48.82656321804715], [2.383162359456629, 48.826596516811456], [2.383161463967014, 48.82659737019394], [2.383165045737739, 48.82659869275863], [2.383198575252582, 48.82656676888964], [2.383561294748624, 48.826700731745554], [2.383628941822758, 48.82672571512827]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;12.2481527;7.0;85.7370688;1.0;3.0;125129.970674;Bâti de 4 à 8 étages;603442.6359472;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R+6;6.0;50.0;536336;750173091;750000013;750031406;750000050;;0.0;0.0;
48.8274752024,2.38443965517;"{""type"": ""Polygon"", ""coordinates"": [[[2.38444485105956, 48.827480547815256], [2.384449021957285, 48.82747674515485], [2.384434379514246, 48.827469867839866], [2.384430285604047, 48.827473610638144], [2.38444485105956, 48.827480547815256]]]}";U;Volume bâti avec surplomb;T;Fiche parcellaire et terrain certifié;0.6828833999999999;4.0;2.7315334;1.0;3.0;125222.397169;Bâti de 4 à 8 étages;603517.9490586;2010-07-21T04:00:00+02:00;Ra2_et_encorbt_au_5;2010-07-21T04:00:00+02:00;13;;5.0;50.0;535665;750175967;750000013;750031416;750000050;;0.0;0.0;
48.8274564018,2.3825159484;"{""type"": ""Polygon"", ""coordinates"": [[[2.382653720199511, 48.827520250055365], [2.382658210783651, 48.827515804257516], [2.382369499139243, 48.82738924600696], [2.3823657252506, 48.82739298409268], [2.382653720199511, 48.827520250055365]]]}";V;Volume bâti simple;T;Fiche parcellaire et terrain certifié;13.9145624;1.0;13.9145624;1.0;1.0;125220.0337455;Bâti à rez-de-chaussée;603376.434311;2010-07-21T04:00:00+02:00;;2010-07-21T04:00:00+02:00;13;R;0.0;50.0;536005;750174758;750000013;750033360;750000050;;0.0;0.0;
